id,est,nord,lat,lon,codicechiave,id_tipologia,tipologia,id_categoria,categoria_prevalente,denominazione,indirizzo,localita,comune,provincia,numero_sedi
"5185","1681638","4849215","43.773562  ","11.256578  ","048017PV019","3","Monumento o complesso monumentale","1","Arte","CATTEDRALE DI SANTA MARIA DEL FIORE","Piazza Duomo ","","Firenze","FI","1"
"5187","1681697","4849068","43.772223  ","11.257262  ","048017XX5187","3","Monumento o complesso monumentale","1","Arte","CHIESA DI SAN BENEDETTO","Piazza San Benedetto ","","Firenze","FI","1"
"5188","1681638","4849215","43.773562  ","11.256578  ","048017PV014","3","Monumento o complesso monumentale","1","Arte","CRIPTA DI SANTA REPARATA","Piazza Duomo ","","Firenze","FI","1"
"5189","1681638","4849215","43.773562  ","11.256578  ","048017PV013","3","Monumento o complesso monumentale","1","Arte","CUPOLA DEL BRUNELLESCHI","Piazza Duomo ","","Firenze","FI","1"
"5190","1681602","4849209","43.773518  ","11.256124  ","048017PV010","1","Museo","1","Arte","MUSEO DELL'OPERA DI SANTA MARIA DEL FIORE","Piazza del Duomo 9","","Firenze","FI","1"
"5193","1682059","4848661","43.768473  ","11.261615  ","048017EC004","3","Monumento o complesso monumentale","1","Arte","COMPLESSO MONUMENTALE DI SANTA CROCE","Piazza Santa Croce 16","","Firenze","FI","1"
"5197","1681307","4848965","43.771396  ","11.252388  ","048017XX002","6","Centro espositivo","1","Arte","CCCS - CENTRO DI CULTURA CONTEMPORANEA STROZZINA","Piazza Strozzi 1","","Firenze","FI","1"
"5198","1681307","4848965","43.771396  ","11.252388  ","048017XX001","6","Centro espositivo","1","Arte","PALAZZO STROZZI","Piazza Strozzi 1","","Firenze","FI","1"
"5199","1680891","4848198","43.764600  ","11.246962  ","048017NW015","1","Museo","1","Arte","MUSEO PARROCCHIALE D'ARTE SACRA ORATORIO DI SAN SEBASTIANO DE' BINI","Via Romana 10","","Firenze","FI","1"
"5204","1681522","4848026","43.762895  ","11.254730  ","048017EP002","1","Museo","1","Arte","COLLEZIONI DEL NOVECENTO ALBERTO DELLA RAGIONE","Via San Leonardo ","Forte Belvedere","Firenze","FI","1"
"5206","1681025","4848893","43.770819  ","11.248858  ","048017NW008","3","Monumento o complesso monumentale","1","Arte","GALLERIA 'CORSINI'","Via del Parione 11","Palazzo Corsini","Firenze","FI","1"
"5207","1680554","4847744","43.760594  ","11.242623  ","048017NW012","1","Museo","1","Arte","GIPSOTECA ISTITUTO STATALE D'ARTE","Piazzale di Porta Romana 9","","Firenze","FI","1"
"5209","1676889","4849188","43.774473  ","11.197600  ","048017US007","5","Centri scientifici-culturali","5","Scienza e tecnica","IL GIARDINO DI ARCHIMEDE - UN MUSEO PER LA MATEMATICA","Via San Bartolo a Cintoia 19a","","Firenze","FI","1"
"5211","1672603","4849739","43.780442  ","11.144564  ","048041EC001","3","Monumento o complesso monumentale","1","Arte","ABBAZIA DI SAN SALVATORE A SETTIMO","Via San Lorenzo 15","Badia a Settimo","Scandicci","FI","1"
"5226","1679947","4853859","43.815754  ","11.237138  ","048017XX008","3","Monumento o complesso monumentale","1","Arte","VILLA LA QUIETE","Via di Boldrone 2","","Firenze","FI","1"
"5228","1684302","4853045","43.807364  ","11.290965  ","048015EC002","1","Museo","1","Arte","MUSEO MISSIONARIO FRANCESCANO","Via S. Francesco 13","","Fiesole","FI","1"
"5232","1658168","4825471","43.565287  ","10.958178  ","048020EP001","1","Museo","2","Archeologia","MOSTRA PERMANENTE SUL VETRO PREINDUSTRIALE","Via Volterrana 31","","Gambassi Terme","FI","1"
"5233","1689096","4798834","","","052032EC002","1","Museo","1","Arte","MUSEO AURELIO CASTELLI","Via dell'Osservanza 7","Basilica dell'Osservanza","Siena","SI","1"
"5235","1668899","4848425","43.769470  ","11.098148  ","048024EC001","1","Museo","1","Arte","MUSEO VICARIALE DI SAN MARTINO A GANGALANDI","Via Leon Battista Alberti 37","","Lastra a Signa","FI","1"
"5236","1663013","4844178","43.732573  ","11.023783  ","048028NW002","1","Museo","1","Arte","MUSEO CONTEMPORANEO DI MONTELUPO FIORENTINO ","Via Bartolomeo Sinibaldi 45","","Montelupo Fiorentino","FI","1"
"5237","1689129","4798481","43.315264  ","11.331913  ","052032PV016","1","Museo","3","Storia","MUSEO DELLA CONTRADA CAPITANA DELL'ONDA","Via Fontanella 1","","Siena","SI","1"
"5242","1654158","4768265","43.051308  ","10.892511  ","053015PV001","1","Museo","8","Specializzato","MUSEO SANTA CECILIA DI ORGANI MECCANICI ANTICHI","Corso Diaz 28","","Massa Marittima","GR","1"
"5243","1680864","4694869","42.384961  ","11.196766  ","053016EP001","3","Monumento o complesso monumentale","1","Arte","FORTE STELLA","Località Forte Stella ","Porto Ercole","Monte Argentario","GR","1"
"5245","1674287","4700594","42.437983  ","11.118661  ","053016EP002","1","Museo","2","Archeologia","FORTEZZA SPAGNOLA. MOSTRA PERMANENTE 'MEMORIE SOMMERSE'","Piazza del Governatore ","Porto Santo Stefano","Monte Argentario","GR","1"
"5246","1672752","4832716","43.627241  ","11.140961  ","048038NW001","1","Museo","1","Arte","QUADRERIA E STUDIOLO DELLA PIEVE DI S.PANCRAZIO","Via San Pancrazio 41","","San Casciano Val di Pesa","FI","1"
"5247","1665835","4773822","43.098858  ","11.037453  ","053017XX3867","3","Monumento o complesso monumentale","1","Arte","IL GIARDINO DEI SUONI ","Località Boccheggiano  ","","Montieri","GR","1"
"5248","1675491","4847420","43.758898  ","11.179671  ","048041XX3808","6","Centro espositivo","1","Arte","CASTELLO DELL'ACCIAIOLO","Via Pantin ","","Scandicci","FI","1"
"5251","1677510","4855923","43.834919  ","11.207549  ","048043EP001","1","Museo","6","Etnografia e antropologia","COLLEZIONE ETNOGRAFICA BRUNO CARMAGNINI","Via Veronelli 2","","Sesto Fiorentino","FI","1"
"5252","1676194","4856323","43.838832  ","11.191324  ","048043PV001","1","Museo","8","Specializzato","MUSEO RICHARD GINORI DELLA MANIFATTURA DI DOCCIA","Viale Pratese 31","","Sesto Fiorentino","FI","1"
"5254","1694677","4846979","43.750140  ","11.417639  ","052032XX015","3","Monumento o complesso monumentale","1","Arte","CHIESA DI SANTA MARIA A CASTIGLIONCHIO","Via  di Castiglionchio 1","Rosano","Rignano sull'Arno","FI","1"
"5255","1705180","4740075","42.785635  ","11.508155  ","053020EC001","1","Museo","1","Arte","RACCOLTA D'ARTE DELL'ORATORIO DEL S.CROCIFISSO","Via del S.S. Crocifisso ","","Roccalbegna","GR","1"
"5258","1676744","4764127","43.009153  ","11.168344  ","053021EP001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA VITE E DEL VINO DI ROCCASTRADA","Piazza dell'Orologio 9","","Roccastrada","GR","1"
"5259","1651093","4752428","42.909386  ","10.850620  ","053024XX3868","5","Centri scientifici-culturali","2","Archeologia","CENTRO DI DOCUMENTAZIONE ""GLI ETRUSCHI A SCARLINO"" ","Piazzetta Guelfi ","","Scarlino","GR","1"
"5263","1688857","4799130","43.321171  ","11.328781  ","052032PV004","1","Museo","1","Arte","MUSEO DELLA CONTRADA DEL DRAGO","Piazza Matteotti 19","","Siena","SI","1"
"5264","1689335","4798903","43.319008  ","11.334603  ","052032PV005","1","Museo","3","Storia","MUSEO DELLA CONTRADA DEL LEOCORNO","Piazzetta V. Grassi 6","","Siena","SI","1"
"5265","1689019","4798603","43.316387  ","11.330597  ","052032PV014","1","Museo","3","Storia","MUSEO DELLA CONTRADA DELL'AQUILA","Via Casato di Sotto 86","","Siena","SI","1"
"5266","1688817","4798249","43.313254  ","11.327989  ","052032PV018","1","Museo","3","Storia","MUSEO DELLA CONTRADA DELLA CHIOCCIOLA","Via S. Marco 35","","Siena","SI","1"
"5269","1688835","4798683","43.317151  ","11.328364  ","052032NW003","1","Museo","1","Arte","PALAZZO DELLE PAPESSE CENTRO ARTE CONTEMPORANEA","Piazza Duomo 2","","Siena","SI","1"
"5271","1689077","4799345","43.323051  ","11.331568  ","052032PV015","1","Museo","8","Specializzato","MUSEO DELLA CONTRADA DELLA LUPA","Via Vallerozzi 63","","Siena","SI","1"
"5273","1688749","4798687","43.317213  ","11.327299  ","052032PV012","1","Museo","8","Specializzato","MUSEO DELLA CONTRADA DELLA SELVA","Piazzetta della Selva 5","","Siena","SI","1"
"5274","1688941","4798424","43.314801  ","11.329574  ","052032PV011","1","Museo","8","Specializzato","MUSEO DELLA CONTRADA DELLA TARTUCA","Via Tommaso Pendola 21","","Siena","SI","1"
"5275","1683216","4786552","43.209394  ","11.255089  ","052034EP001","1","Museo","6","Etnografia e antropologia","MUSEO ETNOGRAFICO DEL BOSCO E DELLA MEZZADRIA","Località Borgolozzi ","Orgia","Sovicille","SI","2"
"5276","1689316","4798679","43.317000  ","11.334286  ","052032PV006","1","Museo","3","Storia","MUSEO DELLA CONTRADA DELLA TORRE","Via Salicotto 76","","Siena","SI","1"
"5277","1689186","4798974","43.319681  ","11.332789  ","052032PV017","1","Museo","3","Storia","MUSEO DELLA CONTRADA PRIORA DELLA CIVETTA","Piazzetta Del Castellare 1","","Siena","SI","1"
"5278","1688731","4799582","43.325267  ","11.327383  ","052032PV003","1","Museo","3","Storia","MUSEO DELLA CONTRADA SOVRANA DELL'ISTRICE","Via Camollia 87","","Siena","SI","1"
"5279","1689654","4798776","43.317785  ","11.338483  ","052032PV007","1","Museo","8","Specializzato","MUSEO DELLA NOBILE CONTRADA DEL NICCHIO","Via dei Pispini 68","","Siena","SI","1"
"5280","1688861","4798973","43.319756  ","11.328786  ","052032PV009","1","Museo","8","Specializzato","MUSEO ED ORATORIO DELLA NOBILE CONTRADA DELL'OCA","Via S. Caterina 66","","Siena","SI","1"
"5281","1689184","4799357","43.323133  ","11.332889  ","052032PV008","1","Museo","8","Specializzato","MUSEO NOBILE CONTRADA DEL BRUCO","Via del Comune 44","","Siena","SI","1"
"5283","1689096","4798834","","","052032NW001","3","Monumento o complesso monumentale","1","Arte","SANTUARIO E CASA DI S.CATERINA","- Casta S. Antonio 6","","Siena","SI","1"
"5286","1612563","4841327","43.716282  ","10.396981  ","050026ST002","1","Museo","1","Arte","MUSEO NAZIONALE DI PALAZZO REALE","Lungarno Pacinotti 46","","Pisa","PI","1"
"5297","1681310","4849350","43.774855  ","11.252548  ","048017ST003","1","Museo","1","Arte","MUSEO DELLE CAPPELLE MEDICEE","Piazza Madonna Aldobrandini ","","Firenze","FI","1"
"5298","1681379","4849259","43.774024  ","11.253376  ","048017ST028","1","Museo","1","Arte","MUSEO DI CASA MARTELLI","Via Zannetti 8","","Firenze","FI","1"
"5306","1740230","4766871","","","052011EC001","1","Museo","1","Arte","MUSEO DELLA CATTEDRALE E LABIRINTO DI PORSENNA","Piazza Duomo  7","","Chiusi","SI","1"
"5307","1721711","4840026","","","051027EP001","4","Ecomusei","7","Territoriale","ECOMUSEO DELLA CASTAGNA","Via del Molino ","Raggiolo","Ortignano Raggiolo","AR","3"
"5311","1668303","4864726","43.916275  ","11.095879  ","100005XX4164","1","Museo","3","Storia","CASA LEONETTO TINTORI","Via di Vainella 1/g","Figline","Prato","PO","1"
"5314","1680973","4848247","43.765020  ","11.247997  ","048017NW017","1","Museo","3","Storia","CASA GUIDI","Piazza San Felice 8","","Firenze","FI","1"
"5316","1707290","4822455","43.526130  ","11.564745  ","051026MA001","6","Centro espositivo","1","Arte","CENTRO ESPOSITIVO ERNESTO GALEFFI","Via Ammiraglio Burzagli 43","","Montevarchi","AR","1"
"5318","1670398","4870651","","","100006EC001","1","Museo","1","Arte","MUSEO DELLA BADIA DI S. SALVATORE","Piazza Agnolo Firenzuola 1","","Vaiano","PO","1"
"5324","1717816","4846741","","","051010MA001","4","Ecomusei","6","Etnografia e antropologia","ECOMUSEO DEL CARBONAIO","- - -","La Chiesa, Cetica","Castel San Niccolò","AR","1"
"5325","1635571","4862808","","","047012EP004","1","Museo","1","Arte","GIPSOTECA 'LIBERO ANDREOTTI'","Piazza del Palagio 6","","Pescia","PT","1"
"5326","1635588","4862686","43.904657  ","10.688099  ","047012EP003","1","Museo","1","Arte","MUSEO CIVICO DI PESCIA","Piazza Santo Stefano 1","","Pescia","PT","1"
"5328","1726498","4845798","43.730480  ","11.811935  ","051004EP002","4","Ecomusei","6","Etnografia e antropologia","RACCOLTA RURALE CASA ROSSI","Via Nazionale 32","Soci","Bibbiena","AR","1"
"5329","1725236","4831402","43.601400  ","11.790276  ","051038EP001","4","Ecomusei","8","Specializzato","CASA NATALE DI GUIDO MONACO ","Località La Castellaccia ","","Talla","AR","1"
"5334","1658262","4842932","43.722395  ","10.964455  ","048014NW001","1","Museo","8","Specializzato","CASA DEL PONTORMO","Via Pontorme 97","","Empoli","FI","1"
"5339","1731726","4837516","43.654392  ","11.873202  ","051014EP001","4","Ecomusei","6","Etnografia e antropologia","ECOMUSEO DEL CONTRABBANDO E DELLA POLVERE DA SPARO","Località San Vincenzo 1","","Chitignano","AR","1"
"5341","1731457","4853028","43.793960  ","11.876547  ","051031EP002","1","Museo","4","Storia e scienze naturali","MUSEO FORESTALE 'CARLO SIEMONI'","Via Nazionale 14/b","","Poppi","AR","1"
"5344","1722880","4844779","43.722407  ","11.766645  ","051031EP001","3","Monumento o complesso monumentale","3","Storia","CASTELLO DEI CONTI GUIDI - mostre permanenti","Piazza Repubblica 1","","Poppi","AR","1"
"5345","1731708","4828754","43.575599  ","11.869233  ","051037MA001","4","Ecomusei","2","Archeologia","CENTRO DI DOCUMENTAZIONE DELLA CULTURA ARCHEOLOGICA ","Via Arcipretura 43","","Subbiano","AR","1"
"5346","1730602","4827367","","","051006EP001","4","Ecomusei","8","Specializzato","CENTRO DI DOCUMENTAZIONE E POLO DIDATTICO DELL'ACQUA","Località La Nussa -","La Nussa","Capolona","AR","1"
"5347","1688840","4799225","43.322029  ","11.328610  ","052032XX5335","1","Museo","3","Storia","STANZE DELLA MEMORIA","Via Malavolti 9","","Siena","SI","1"
"5349","1751729","4819340","43.484478  ","12.112475  ","051024EP001","1","Museo","1","Arte","MUSEO MADONNA DEL PARTO","Via della Reglia 1","","Monterchi","AR","1"
"5352","1734969","4850497","43.770096  ","11.919035  ","051015XX4011","4","Ecomusei","7","Territoriale","ECOMUSEO DELLA VALLESANTA","Località Corezzo ","","Chiusi della Verna","AR","1"
"5353","1717812","4853426","43.801684  ","11.707305  ","051036MA001","1","Museo","7","Territoriale","MUSEO DEL BOSCO E DELLA MONTAGNA - COLLEZIONE ORNITOLOGICA ""C. BENI""","Vicolo dei Berignoli 5","","Stia","AR","1"
"5354","1717973","4855499","43.820277  ","11.710149  ","051036PV001","1","Museo","6","Etnografia e antropologia","MUSEO DEL CASTELLO DI PORCIANO","Castello di Porciano ","Porciano","Stia","AR","1"
"5357","1655563","4754298","","","053010NW002","1","Museo","8","Specializzato","MUSEO MINERARIO DEL PARCO MINERARIO NATURALISTICO DI GAVORRANO","Piazzale Livello +240 Pozzo Impero ","","Gavorrano","GR","2"
"5358","1689769","4798474","43.315040  ","11.339801  ","052032EP002","1","Museo","1","Arte","MUSEO DELLA SOCIETA' DI ESECUTORI DI PIE DISPOSIZIONI","Via Roma 71","","Siena","SI","1"
"5359","1604915","4821120","43.535514  ","10.298150  ","049009EP003","5","Centri scientifici-culturali","4","Storia e scienze naturali","ACQUARIO DI LIVORNO","Piazzale Mascagni 1","","Livorno","LI","1"
"5368","1688872","4798659","43.316926  ","11.328813  ","052032EP006","5","Centri scientifici-culturali","1","Arte","BAMBIMUS - MUSEO D'ARTE PER BAMBINI","Piazza Duomo 1","","Siena","SI","1"
"5381","1594198","4874495","44.017409  ","10.174911  ","045011XX5379","1","Museo","3","Storia","CENTRO DI DOCUMENTAZIONE SULLA LINEA GOTICA","Via Fondaccio  ","","Montignoso","MS","1"
"5383","1570346","4914207","44.377558  ","9.8826931  ","052032XX013","1","Museo","1","Arte","MUSEO DIOCESANO DI ARTE SACRA DI PONTREMOLI","Piazza del Duomo 1","","Pontremoli","MS","1"
"5388","1671971","4852417","43.804678  ","11.137574  ","048006NW001","1","Museo","1","Arte","MUSEO ANTONIO MANZI","Piazza della Repubblica ","Villa Rucellai","Campi Bisenzio","FI","1"
"5390","1687070","4828118","","","048021XX5387","1","Museo","6","Etnografia e antropologia","MUSEO DEL VINO","Piazza Tirinnanzi 12","","Greve in Chianti","FI","1"
"5392","1672881","4851336","43.794739  ","11.148531  ","048006EC001","1","Museo","1","Arte","MUSEO DI ARTE SACRA DI SAN DONNINO","Piazza Costituzione 1","San Donnino","Campi Bisenzio","FI","1"
"6093","1668255","4848583","43.771041  ","11.090205  ","048024EP001","3","Monumento o complesso monumentale","8","Specializzato","MUSEO DI VILLA CARUSO DI BELLOSGUARDO","Via di Bellosguardo 54","","Lastra a Signa","FI","1"
"5402","1737010","4802873","43.341209  ","11.923567  ","051012EP001","1","Museo","1","Arte","PINACOTECA COMUNALE DI CASTIGLION FIORENTINO","Via del Cassero ","","Castiglion Fiorentino","AR","1"
"5403","1736993","4802929","43.341714  ","11.923384  ","051012EP002","1","Museo","2","Archeologia","ESPOSIZIONE ARCHEOLOGICA E PERCORSO ARCHEOLOGICO SOTTERRANEO DI CASTIGLION FIORENTINO","Via del Tribunale 8","","Castiglion Fiorentino","AR","1"
"5408","1737134","4802879","43.341221  ","11.925094  ","051012NW001","1","Museo","1","Arte","MUSEO DELLA PIEVE DI SAN GIULIANO","Piazza della Collegiata  ","","Castiglion Fiorentino","AR","1"
"5411","1681507","4849310","43.774448  ","11.254979  ","048017NW005","1","Museo","5","Scienza e tecnica","COLLEZIONI DELL'OSSERVATORIO XIMENIANO","Borgo San Lorenzo 26","","Firenze","FI","1"
"5415","1696577","4829202","43.589720  ","11.434739  ","048016EC001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA CIVILTA' CONTADINA DI GAVILLE","Località Gaville ","","Figline Valdarno","FI","1"
"5417","1751715","4819495","43.485874  ","12.112371  ","051024EP002","1","Museo","8","Specializzato","MUSEO DELLE BILANCE ""COLLEZIONE VELIO ORTOLANI""","Via XX settembre ","","Monterchi","AR","1"
"5419","1681537","4848789","43.769759  ","11.255178  ","048017XX4355","1","Museo","8","Specializzato","GUCCI MUSEO","Piazza della Signoria 10","","Firenze","FI","1"
"5420","1652090","4795694","","","050027PV001","1","Museo","5","Scienza e tecnica","MUSEO DELLA GEOTERMIA E DELL'ENEL DI LARDERELLO","Piazza Paolina ","Larderello","Pomarance","PI","1"
"5424","1624877","4861843","43.898965  ","10.554577  ","046007PV003","3","Monumento o complesso monumentale","1","Arte","PARCO DI VILLA REALE","Via Fraga Alta 2","Marlia","Capannori","LU","1"
"6068","1629147","4860538","43.886481  ","10.607405  ","046007PV001","3","Monumento o complesso monumentale","1","Arte","VILLA DI CAMIGLIANO GIA' TORRIGIANI","Via del Gomberaio 3","Camigliano Santa Gemma","Capannori","LU","1"
"5427","1718135","4772807","43.076489  ","11.679111  ","052021PV001","1","Museo","1","Arte","MUSEO DEL PALAZZO PICCOLOMINI","Piazza Pio II 2","","Pienza","SI","1"
"5429","1678241","4855702","43.832747  ","11.216553  ","048043PV002","2","Siti archeologici","2","Archeologia","TOMBA ETRUSCA 'LA MONTAGNOLA'","Viale Fratelli Rosselli 95","Quinto Alto","Sesto Fiorentino","FI","1"
"5436","1729012","4811989","43.425666  ","11.828838  ","051002PV001","1","Museo","8","Specializzato","MUSEO AZIENDALE DELLA 'GORI & ZUCCHI' (UNO A ERRE)","Via Strada E 5","San Zeno","Arezzo","AR","1"
"5437","1711764","4817191","43.477532  ","11.618007  ","051005NW001","1","Museo","2","Archeologia","MUSEO PALEONTOLOGICO DI BUCINE","Via XXV Aprile 14","","Bucine","AR","1"
"5440","1711416","4817103","43.476835  ","11.613671  ","051005XX5440","1","Museo","3","Storia","MUSEO DELLA MEMORIA DI SAN PANCRAZIO ","Piazza Martiri 29 Giugno 1944  ","San Pancrazio","Bucine","AR","1"
"5441","1709250","4883764","44.077018  ","11.612903  ","048026XX3874","1","Museo","1","Arte","MUSEO DI ARTE CONTEMPORANEA ""ARTISTI PER DINO CAMPANA"" ","Via Castelnaudary 7","","Marradi","FI","1"
"5442","1677161","4838988","43.682639  ","11.197623  ","048038XX4130","3","Monumento o complesso monumentale","3","Storia","CASA MUSEO DI NICCOLO' MACHIAVELLI","Via Scopeti 64/157","Sant'Andrea in Percussina","San Casciano Val di Pesa","FI","1"
"5446","1702452","4751330","42.887621  ","11.478877  ","053007PV001","1","Museo","6","Etnografia e antropologia","CASA MUSEO DI MONTICELLO AMIATA","Via Grande ","Monticello Amiata","Cinigiano","GR","1"
"5447","1701115","4747024","42.849231  ","11.460984  ","053001NW001","1","Museo","4","Storia e scienze naturali","CENTRO VISITE DEL PARCO FAUNISTICO","Piazza del Castello ","","Arcidosso","GR","1"
"5448","1705528","4753742","42.908497  ","11.517389  ","053004XX3810","1","Museo","1","Arte","GIARDINO D'ARTE ""ARTE A PARTE""","Località Montegiovi ","","Castel del Piano","GR","1"
"5449","1705246","4740102","","","053020EP001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA FOCARAZZA DI SANTA CATERINA DI ROCCALBEGNA","Via Roma 15","Santa Caterina","Roccalbegna","GR","1"
"5450","1707353","4752176","","","053004NW001","1","Museo","8","Specializzato","MUSEO DELLA VITE E DEL VINO DI MONTENERO D'ORCIA","Piazza Centrale 2","Montenero d'Orcia","Castel del Piano","GR","1"
"5452","1711355","4745353","42.831436  ","11.585546  ","053022EP001","1","Museo","8","Specializzato","MUSEO DELLE MINIERE DI MERCURIO DEL MONTE AMIATA","Piazza Garibaldi 25","","Santa Fiora","GR","1"
"5453","1707335","4752120","42.893416  ","11.538914  ","053004NW002","1","Museo","1","Arte","RACCOLTA D'ARTE DI PALAZZO NERUCCI","Piazza Colonna 1","","Castel del Piano","GR","1"
"5454","1716296","4738246","42.766128  ","11.643214  ","053005XX3811","1","Museo","8","Specializzato","SENTIERO ED EX-GALLERIE MINERARIE DEL CORNACCHINO","Località Cornacchino ","","Castell'Azzara","GR","1"
"5455","1701115","4747024","42.849231  ","11.460984  ","053001EP001","1","Museo","3","Storia","SEZIONE ESPOSITIVA DEL CENTRO STUDI DAVID LAZZARETTI","Piazza del Castello ","","Arcidosso","GR","1"
"5457","1581459","4887230","","","045008XX4412","1","Museo","3","Storia","CASTELLO MALASPINA DI FOSDINOVO","Via Papiriana 2","","Fosdinovo","MS","1"
"5458","1681504","4848834","43.770167  ","11.254788  ","048017ST018","1","Museo","1","Arte","MUSEO DELLA CASA FIORENTINA DI PALAZZO DAVANZATI","Via Porta Rossa 13","","Firenze","FI","1"
"5459","1720905","4801301","43.331968  ","11.724484  ","051025EP001","1","Museo","1","Arte","MUSEO COMUNALE DEL CASSERO","Piazza Gamurrini 25","","Monte San Savino","AR","1"
"5460","1708627","4756027","42.928209  ","11.556169  ","053025EP001","1","Museo","1","Arte","CENTRO DI DOCUMENTAZIONE PERMANENTE SUI BENI CULTURALI DEL TERRITORIO","Via Trento e Trieste 17","","Seggiano","GR","1"
"5461","1638081","4868156","43.953421  ","10.720552  ","047012NW003","1","Museo","6","Etnografia e antropologia","MUSEO STORICO ETNOGRAFICO DEL MINATORE E CAVATORE","Via 17 Agosto 1944 10/a","Vellano","Pescia","PT","1"
"5467","1702803","4770137","43.056718  ","11.489992  ","052014EP001","3","Monumento o complesso monumentale","1","Arte","FORTEZZA DI MONTALCINO","Piazzale della Fortezza ","","Montalcino","SI","1"
"5469","1716955","4726167","42.657283  ","11.646641  ","053026XX5464","1","Museo","2","Archeologia","MUSEO DI SAN MAMILIANO","Piazza del Pretorio ","Sovana","Sorano","GR","1"
"5470","1733285","4816757","43.467227  ","11.883589  ","051002EC001","1","Museo","1","Arte","MUDAS MUSEUM - MUSEO DIOCESANO DI AREZZO","Piazzetta dietro il Duomo 1","","Arezzo","AR","1"
"5472","1684726","4858903","43.859960  ","11.298254  ","048046EP001","3","Monumento o complesso monumentale","1","Arte","PARCO MEDICEO DI PRATOLINO VILLA DEMIDOFF","Via Fiorentina 276","Pratolino","Vaglia","FI","1"
"5473","1631600","4768722","","","049002PV002","1","Museo","4","Storia e scienze naturali","MUSEO DEL MINERALE DI CAMPIGLIA MARITTIMA","Vicolo delle Donne 6","","Campiglia Marittima","LI","1"
"5475","1681457","4849404","43.775306  ","11.254400  ","048017ST025","3","Monumento o complesso monumentale","1","Arte","BIBLIOTECA MEDICEA LAURENZIANA - AMBIENTI MONUMENTALI","Piazza San Lorenzo 9","","Firenze","FI","1"
"6083","1716733","4779917","43.140847  ","11.664681  ","052036PV001","1","Museo","1","Arte","MUSEO D'ARTE SACRA DELLA CONFRATERNITA DELLA TRINITA' E DI S. BERNARDINO","Via Gaetano Milanesi 1","Castelmuzio","Trequanda","SI","1"
"5483","1608565","4895434","44.203882  ","10.358419  ","046027EP001","1","Museo","4","Storia e scienze naturali","MUSEO NATURALISTICO DEL CENTRO VISITATORI DELL'ORECCHIELLA","Località Orecchiella 1","Corfino","San Romano in Garfagnana","LU","1"
"5487","1710301","4795291","43.280954  ","11.591524  ","052026XX4186","2","Siti archeologici","2","Archeologia","COMPLESSO ARCHEOLOGICO CAMPO MURI ","Località Terme di San Giovanni ","","Rapolano Terme","SI","1"
"5488","1628534","4823255","43.551034  ","10.590868  ","050017NW001","1","Museo","6","Etnografia e antropologia","MUSEO DELLE ATTIVITA' AGRICOLE","Via della Cella 4/b","Usigliano","Lari","PI","1"
"5490","1649030","4837949","43.679458  ","10.848527  ","050032EP003","1","Museo","2","Archeologia","MUSEO ARCHEOLOGICO DI SAN MINIATO","Via Ser Ridolfo 3","","San Miniato","PI","1"
"5491","1649064","4837985","43.679773  ","10.848957  ","050032EC001","3","Monumento o complesso monumentale","3","Storia","VIA ANGELICA","Piazza del Popolo ","","San Miniato","PI","1"
"6103","1730188","4771173","43.058234  ","11.826311  ","052009EP001","1","Museo","2","Archeologia","MUSEO CIVICO ARCHEOLOGICO DELLE ACQUE","Via Dante 80","","Chianciano Terme","SI","1"
"5495","1649257","4837922","43.679173  ","10.851339  ","050032NW001","1","Museo","4","Storia e scienze naturali","RACCOLTE PALEONTOLOGICHE DEL SEMINARIO VESCOVILE","Piazza della Repubblica 10","","San Miniato","PI","1"
"5988","1668303","4860851","43.881410  ","11.094654  ","100005EC002","1","Museo","1","Arte","MUSEO DI PITTURA MURALE","Piazza S. Domenico 8","","Prato","PO","1"
"5496","1619173","4827415","43.590030  ","10.475947  ","049008NW001","1","Museo","1","Arte","PINACOTECA COMUNALE CARLO SERVOLINI","Via Umberto I 63-65","Palazzo Romboli","Collesalvetti","LI","1"
"5498","1629734","4792064","","","0490012XX023","2","Siti archeologici","2","Archeologia","AREA ARCHEOLOGICA DEL PALAZZINO","Località Il Palazzino ","","Bibbona","LI","1"
"5499","1651583","4781035","43.166751  ","10.864397  ","050011XX4143","1","Museo","2","Archeologia","ANTIQUARIUM DI SASSO PISANO","Via dei Lagoni ","Sasso Pisano","Castelnuovo Val di Cecina","PI","1"
"5500","1608905","4741246","42.815907  ","10.331802  ","049014PV001","1","Museo","3","Storia","MUSEO NAPOLEONICO DELLA MISERICORDIA","Salita Napoleone ","","Portoferraio","LI","1"
"5502","1629734","4792064","","","0490012XX022","2","Siti archeologici","2","Archeologia","AREA ARCHEOLOGICA DEL FOSSO DELLE TANE","Via Vicinale delle Tane ","","Bibbona","LI","1"
"6108","1717713","4751208","42.882328  ","11.665522  ","052001EP001","1","Museo","5","Scienza e tecnica","PARCO MUSEO MINERARIO DI ABBADIA SAN SALVATORE E GALLERIA LIVELLO VII","Piazzale Renato Rossaro 6","","Abbadia San Salvatore","SI","2"
