ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,lat,lon,Location
10838637,JA141225,02-04-2017 08:00,014XX W MARQUETTE RD,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,FALSE,725,7,17,67,04A,1167708,1860312,2017,02/14/2017 03:49:42 PM,41.77223912,-87.66078546,"(41.772239124, -87.660785464)"
10838639,JA141245,02-04-2017 08:55,060XX S ARTESIAN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,825,8,15,66,6,1161073,1864568,2017,02/14/2017 03:49:42 PM,41.78405799,-87.68498989,"(41.784057985, -87.684989889)"
10838640,JA141246,02-03-2017 17:52,003XX E BENTON PL,860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,114,1,42,32,6,1178860,1901675,2017,02/14/2017 03:49:42 PM,41.88549579,-87.61864438,"(41.885495793, -87.618644375)"
10838641,JA141133,02-04-2017 03:25,066XX S MARYLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,321,3,5,42,08B,1183033,1861261,2017,02/14/2017 03:49:42 PM,41.77450068,-87.60457951,"(41.774500677, -87.604579512)"
10838649,JA141184,02-04-2017 06:00,019XX N WESTERN AVE,330,ROBBERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1434,14,1,22,3,1160052,1913053,2017,02/14/2017 03:49:42 PM,41.91712701,-87.68739612,"(41.917127009, -87.687396123)"
10838650,JA141254,02-02-2017 12:00,030XX E CHELTENHAM PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,421,4,7,43,20,1197539,1853286,2017,02/14/2017 03:49:42 PM,41.75226713,-87.55166967,"(41.752267133, -87.551669667)"
10838651,JA141261,02-03-2017 21:00,111XX S AVENUE O,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,433,4,10,52,14,1200892,1831746,2017,02/14/2017 03:49:42 PM,41.69307545,-87.54011,"(41.693075453, -87.54011)"
10838653,JA141275,01/24/2017 06:00:00 AM,001XX W 72ND ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,731,7,6,69,20,1176791,1857254,2017,02/14/2017 03:49:42 PM,41.7636479,-87.627582,"(41.763647895, -87.627581996)"
10838656,JA141280,02-03-2017 22:00,050XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,931,9,16,61,14,1165859,1871384,2017,02/14/2017 03:49:42 PM,41.80266155,-87.66724893,"(41.802661548, -87.66724893)"
10838660,JA141231,02-04-2017 08:00,062XX S INDIANA AVE,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,311,3,20,40,08B,1178697,1863772,2017,02/14/2017 03:49:42 PM,41.78149084,-87.62039811,"(41.781490844, -87.62039811)"
10838662,JA141276,02-03-2017 10:00,032XX W MAYPOLE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1123,11,28,27,11,1154669,1900797,2017,02/14/2017 03:49:42 PM,41.88360497,-87.70750184,"(41.88360497, -87.707501835)"
10838663,JA141190,02-04-2017 06:30,081XX S HOUSTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,TRUE,422,4,7,46,7,1197902,1851627,2017,02/14/2017 03:49:42 PM,41.74770566,-87.55039478,"(41.747705661, -87.550394781)"
10838664,JA140254,02-03-2017 11:58,092XX S COMMERCIAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,BANK,FALSE,FALSE,424,4,10,46,3,1197751,1844206,2017,02/14/2017 03:49:42 PM,41.72734563,-87.55119521,"(41.727345628, -87.551195207)"
10838665,JA141293,02-03-2017 17:30,073XX S CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,835,8,18,66,5,1160980,1855948,2017,02/14/2017 03:49:42 PM,41.76040541,-87.6855689,"(41.760405407, -87.685568901)"
10838666,JA141283,01-06-2017 09:00,054XX S HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,822,8,23,62,11,1150963,1868207,2017,02/14/2017 03:49:42 PM,41.79424717,-87.72196249,"(41.794247169, -87.721962485)"
10838668,JA141215,02-04-2017 03:00,0000X E MONROE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,112,1,42,32,7,1177003,1899949,2017,02/14/2017 03:49:42 PM,41.88080179,-87.62551582,"(41.880801792, -87.625515824)"
10838669,JA141299,02-04-2017 10:00,018XX S SPRINGFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1014,10,24,29,7,1150690,1890712,2017,02/14/2017 03:49:42 PM,41.85600927,-87.72237673,"(41.856009273, -87.722376725)"
10838670,JA141188,02-03-2017 21:27,006XX E 131ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,FALSE,TRUE,533,5,9,54,26,1183068,1818560,2017,02/14/2017 03:49:42 PM,41.65732309,-87.60577397,"(41.657323091, -87.605773974)"
10838671,JA141240,02-04-2017 01:00,006XX E 133RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,533,5,9,54,08B,1183044,1817499,2017,02/14/2017 03:49:42 PM,41.6544121,-87.60589456,"(41.654412102, -87.605894557)"
10838705,JA141379,01/25/2017 12:35:00 PM,002XX S STATE ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,113,1,42,32,6,1176418,1899130,2017,02/14/2017 03:49:42 PM,41.87856763,-87.6276886,"(41.878567628, -87.627688599)"
10838672,JA141294,02-03-2017 11:30,034XX S DR MARTIN LUTHER KING JR DR,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,211,2,4,35,6,1179476,1882211,2017,02/14/2017 03:49:42 PM,41.83207129,-87.61697868,"(41.832071291, -87.616978684)"
10838673,JA141198,02-04-2017 05:45,001XX W 63RD ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,FALSE,FALSE,311,3,20,68,3,1176275,1863208,2017,02/14/2017 03:49:42 PM,41.77999793,-87.62929459,"(41.77999793, -87.629294594)"
10838674,JA141304,02-04-2017 09:30,096XX S CALHOUN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,431,4,7,51,26,1194736,1841457,2017,02/14/2017 03:49:42 PM,41.71987677,-87.56232956,"(41.719876765, -87.562329557)"
10838675,JA141247,02-04-2017 08:42,074XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,334,3,7,43,14,1195788,1856597,2017,02/14/2017 03:49:42 PM,41.76139623,-87.55797683,"(41.761396234, -87.557976827)"
10838677,JA141273,02-04-2017 09:30,048XX W ADAMS ST,5009,OTHER OFFENSE,VIOLATION OF SMOKING BAN,STREET,TRUE,FALSE,1533,15,28,25,26,1144257,1898896,2017,02/14/2017 03:49:42 PM,41.87859039,-87.74578372,"(41.878590393, -87.74578372)"
10838679,JA141228,02-04-2017 07:00,061XX S ST LAWRENCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,TRUE,FALSE,313,3,20,42,26,1181291,1864429,2017,02/14/2017 03:49:42 PM,41.7832343,-87.61086776,"(41.783234302, -87.610867758)"
10838681,JA141301,02-04-2017 09:20,125XX S MICHIGAN AVE,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,TRUE,FALSE,532,5,9,53,18,1179150,1821340,2017,02/14/2017 03:49:42 PM,41.66504171,-87.62002633,"(41.665041706, -87.62002633)"
10838682,JA141270,02-04-2017 09:27,075XX N HOYNE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2424,24,49,1,08B,1160971,1949996,2017,02/14/2017 03:49:42 PM,42.01848129,-87.68298945,"(42.018481291, -87.682989445)"
10838683,JA135445,01/29/2017 03:00:00 PM,080XX S DREXEL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,631,6,8,44,20,1183630,1851867,2017,02/14/2017 03:49:42 PM,41.74870871,-87.60268353,"(41.748708708, -87.602683534)"
10838684,JA141316,01/30/2017 06:05:00 PM,070XX S WOLCOTT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,735,7,17,67,26,1164906,1857892,2017,02/14/2017 03:49:42 PM,41.76565799,-87.67112509,"(41.765657985, -87.67112509)"
10838685,JA141289,02-03-2017 21:00,011XX W 111TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,2234,22,34,75,04B,1170736,1831190,2017,02/14/2017 03:49:42 PM,41.69225873,-87.65053259,"(41.692258729, -87.65053259)"
10838686,JA141290,02-03-2017 21:15,011XX W 111TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2234,22,34,75,26,1170736,1831190,2017,02/14/2017 03:49:42 PM,41.69225873,-87.65053259,"(41.692258729, -87.65053259)"
10838688,JA141318,02-04-2017 10:20,008XX N LOCKWOOD AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1524,15,37,25,18,1140872,1904994,2017,02/14/2017 03:49:42 PM,41.89538698,-87.75806281,"(41.895386977, -87.758062808)"
10838693,JA141333,02-04-2017 10:20,002XX N KENNETH AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1113,11,28,26,08A,1146691,1900748,2017,02/14/2017 03:49:42 PM,41.88362642,-87.73679921,"(41.883626424, -87.73679921)"
10838694,JA141328,01/30/2017 11:40:00 AM,032XX N OCTAVIA AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1631,16,36,17,26,1126854,1920717,2017,02/14/2017 03:49:42 PM,41.93877936,-87.80919563,"(41.938779359, -87.809195628)"
10838696,JA141213,02-03-2017 19:00,043XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1111,11,37,23,14,1147238,1906309,2017,02/14/2017 03:49:42 PM,41.89887597,-87.73464808,"(41.89887597, -87.73464808)"
10838700,JA141354,02-03-2017 15:00,057XX W GROVER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,11,6,1137149,1932272,2017,02/14/2017 03:49:42 PM,41.97030845,-87.77107967,"(41.970308449, -87.771079672)"
10838701,JA141347,02-03-2017 22:00,026XX N FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1411,14,35,22,14,1156583,1917523,2017,02/14/2017 03:49:42 PM,41.92946402,-87.70001998,"(41.929464023, -87.700019981)"
10838702,JA141315,02-03-2017 17:15,040XX W 115TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2211,22,19,74,26,1151280,1828011,2017,02/14/2017 03:49:42 PM,41.68393606,-87.72184736,"(41.683936056, -87.721847364)"
10838704,JA141285,02-04-2017 09:20,031XX E 130TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,433,4,10,55,08B,1198945,1819369,2017,02/14/2017 03:49:42 PM,41.65916065,-87.54765138,"(41.659160647, -87.54765138)"
10838707,JA141359,02-04-2017 01:30,014XX N LECLAIRE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2533,25,37,25,26,1142106,1909148,2017,02/14/2017 03:49:42 PM,41.90676324,-87.75342743,"(41.906763237, -87.753427434)"
10838710,JA141321,02-04-2017 10:08,113XX S MICHIGAN AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,531,5,9,49,26,1178814,1829852,2017,02/14/2017 03:49:42 PM,41.68840754,-87.62099843,"(41.688407543, -87.620998426)"
10838711,JA141255,02-04-2017 09:00,003XX E WACKER DR,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,TRUE,FALSE,114,1,42,32,14,1178664,1902455,2017,02/14/2017 03:49:42 PM,41.88764063,-87.61934028,"(41.887640628, -87.619340283)"
10838712,JA141314,02-04-2017 04:00,028XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1031,10,22,30,14,1149177,1884853,2017,02/14/2017 03:49:42 PM,41.83996084,-87.72808181,"(41.839960836, -87.728081811)"
10838713,JA141332,02-04-2017 04:00,028XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,FALSE,FALSE,1031,10,22,30,14,1149177,1884837,2017,02/14/2017 03:49:42 PM,41.83991693,-87.72808223,"(41.83991693, -87.728082225)"
10838714,JA140223,01/18/2017 06:00:00 AM,023XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,131,1,2,33,11,1177575,1888968,2017,02/14/2017 03:49:42 PM,41.85065629,-87.62374879,"(41.850656285, -87.623748793)"
10838716,JA141320,02-04-2017 10:15,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,1163126,1950347,2017,02/14/2017 03:49:42 PM,42.01939924,-87.67504949,"(42.019399237, -87.675049485)"
10838719,JA141265,02-03-2017 17:00,071XX S CHAMPLAIN AVE,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,323,3,6,69,5,1181800,1857810,2017,02/14/2017 03:49:42 PM,41.76505937,-87.60920595,"(41.765059373, -87.609205947)"
10838720,JA141345,01/30/2017 05:00:00 AM,080XX S EBERHART AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,631,6,6,44,6,1180969,1851837,2017,02/14/2017 03:49:42 PM,41.74868798,-87.61243523,"(41.748687978, -87.612435232)"
10838721,JA141387,02-03-2017 18:30,070XX S EMERALD AVE,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,732,7,6,68,5,1172524,1858187,2017,02/14/2017 03:49:42 PM,41.76630317,-87.64319397,"(41.766303167, -87.643193971)"
10838722,JA141305,02-04-2017 10:20,073XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,733,7,17,68,08B,1171577,1856151,2017,02/14/2017 03:49:42 PM,41.76073693,-87.64672463,"(41.760736928, -87.646724633)"
10838723,JA141353,01/28/2017 09:39:00 PM,083XX S ADA ST,141B,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,STREET,FALSE,FALSE,613,6,21,71,15,1168782,1849436,2017,02/14/2017 03:49:42 PM,41.74237082,-87.65716185,"(41.742370817, -87.657161854)"
10838724,JA141269,02-04-2017 09:30,109XX S DOTY AVE E,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,513,5,10,51,6,1185667,1832643,2017,02/14/2017 03:49:42 PM,41.69590816,-87.59582281,"(41.695908161, -87.595822806)"
10838726,JA141371,02-04-2017 11:08,081XX S KNOX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,834,8,13,70,08B,1146964,1849956,2017,02/14/2017 03:49:42 PM,41.74424043,-87.73709082,"(41.74424043, -87.73709082)"
10838727,JA141408,02-04-2017 01:00,020XX N HALSTED ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1812,18,43,7,6,1170624,1913751,2017,02/14/2017 03:49:42 PM,41.91881729,-87.64853428,"(41.918817288, -87.648534275)"
10838728,JA141417,01/30/2017 10:30:00 AM,002XX W 87TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,622,6,21,44,08B,1176467,1847230,2017,02/14/2017 03:49:42 PM,41.73614812,-87.62907024,"(41.736148121, -87.629070243)"
10838729,JA141324,02-04-2017 09:15,006XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1524,15,37,25,14,1140917,1903638,2017,02/14/2017 03:49:42 PM,41.89166512,-87.75793093,"(41.891665122, -87.75793093)"
10838730,JA141400,02-04-2017 11:55,036XX W 18TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,FALSE,FALSE,1014,10,24,29,26,1152102,1891129,2017,02/14/2017 03:49:42 PM,41.85712588,-87.71718296,"(41.857125883, -87.717182956)"
10838731,JA141369,02-03-2017 04:00,037XX N SOUTHPORT AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1922,19,44,6,6,1166305,1924903,2017,02/14/2017 03:49:42 PM,41.9495125,-87.66408279,"(41.949512502, -87.664082788)"
10838732,JA141355,02-04-2017 06:30,056XX N WESTERN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2011,20,40,2,6,1159308,1937280,2017,02/14/2017 03:49:42 PM,41.98362266,-87.68946089,"(41.983622663, -87.689460889)"
10838733,JA141407,01/28/2017 11:05:00 AM,006XX W 61ST ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,711,7,16,68,6,1173107,1864441,2017,02/14/2017 03:49:42 PM,41.78345201,-87.64087249,"(41.783452009, -87.640872494)"
10838734,JA141218,02-04-2017 07:45,052XX W LAKE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1523,15,28,25,08B,1141195,1902044,2017,02/14/2017 03:49:42 PM,41.88728587,-87.75694927,"(41.887285871, -87.756949272)"
10838735,JA141411,02-03-2017 23:50,060XX S HALSTED ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,712,7,16,68,26,1172001,1864933,2017,02/14/2017 03:49:42 PM,41.78482648,-87.64491302,"(41.784826483, -87.644913015)"
10838737,JA141311,02-04-2017 10:26,0000X N CENTRAL AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1513,15,29,25,6,1139048,1899783,2017,02/14/2017 03:49:42 PM,41.8811207,-87.7648888,"(41.881120698, -87.7648888)"
10838738,JA141281,02-04-2017 09:30,091XX S DAUPHIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,633,6,8,44,08B,1183606,1844589,2017,02/14/2017 03:49:42 PM,41.72873763,-87.6029978,"(41.728737634, -87.602997802)"
10838739,JA141395,02-03-2017 08:15,104XX S LEAVITT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2212,22,19,72,14,1163554,1835399,2017,02/14/2017 03:49:42 PM,41.70396217,-87.67670962,"(41.703962169, -87.676709622)"
10838743,JA141384,02-04-2017 10:30,025XX N BERNARD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1413,14,26,22,26,1152953,1916577,2017,02/14/2017 03:49:42 PM,41.92694092,-87.71338438,"(41.926940922, -87.713384384)"
10838744,JA141141,02-04-2017 04:00,043XX W FULLERTON AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2522,25,31,20,5,1147234,1915608,2017,02/14/2017 03:49:42 PM,41.92439344,-87.73442428,"(41.924393438, -87.734424279)"
10838745,JA141398,02-03-2017 20:01,014XX N SEDGWICK ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1821,18,27,8,08A,1173383,1909988,2017,02/14/2017 03:49:42 PM,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
10838746,JA141385,02-02-2017 06:30,014XX N ROCKWELL ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1423,14,26,24,6,1158810,1909544,2017,02/14/2017 03:49:42 PM,41.90752362,-87.69205563,"(41.907523618, -87.692055632)"
10838747,JA141154,02-04-2017 03:50,022XX N CICERO AVE,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2522,25,31,19,5,1144028,1914528,2017,02/14/2017 03:49:42 PM,41.92149065,-87.74623177,"(41.92149065, -87.746231771)"
10838748,JA141365,02-04-2017 03:00,020XX E 67TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,331,3,5,43,7,1190877,1860950,2017,02/14/2017 03:49:42 PM,41.77346127,-87.57583522,"(41.773461272, -87.575835221)"
10838749,JA141403,02-03-2017 20:00,079XX S RICHMOND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,835,8,18,70,7,1158094,1851729,2017,02/14/2017 03:49:42 PM,41.74888696,-87.69626076,"(41.748886961, -87.696260757)"
10838750,JA141334,02-04-2017 10:46,049XX W AUGUSTA BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1531,15,37,25,08B,1143344,1906200,2017,02/14/2017 03:49:42 PM,41.89865054,-87.74895347,"(41.898650538, -87.748953467)"
10838753,JA141428,02-04-2017 12:00,053XX W WINONA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1623,16,45,11,14,1139920,1933736,2017,02/14/2017 03:49:42 PM,41.97427543,-87.76085442,"(41.974275434, -87.76085442)"
10838754,JA141378,02-04-2017 11:05,033XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1124,11,28,27,18,1154185,1899339,2017,02/14/2017 03:49:42 PM,41.87961374,-87.70931806,"(41.879613741, -87.709318061)"
10838755,JA141418,02-04-2017 11:00,092XX S ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2221,22,21,73,7,1167294,1843387,2017,02/14/2017 03:49:42 PM,41.72580343,-87.66278657,"(41.725803425, -87.662786572)"
10838756,JA141352,02-04-2017 11:00,029XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,133,1,3,35,26,1176758,1885480,2017,02/14/2017 03:49:42 PM,41.84110344,-87.62685262,"(41.841103444, -87.626852618)"
10838760,JA141312,02-04-2017 08:35,019XX W SUNNYSIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1912,19,47,4,08B,1162909,1929906,2017,02/14/2017 03:49:42 PM,41.96331306,-87.67642502,"(41.963313064, -87.676425017)"
10838761,JA141406,02-04-2017 09:00,011XX S CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1133,11,24,29,6,1152545,1894953,2017,02/14/2017 03:49:42 PM,41.86761064,-87.71545587,"(41.867610642, -87.715455866)"
10838762,JA141356,02-04-2017 01:30,033XX N HALSTED ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,1925,19,44,6,6,1170327,1922606,2017,02/14/2017 03:49:42 PM,41.94312232,-87.64936594,"(41.943122315, -87.649365938)"
10838763,JA141242,02-02-2017 00:00,033XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1121,11,27,23,14,1153755,1905130,2017,02/14/2017 03:49:42 PM,41.89551339,-87.71074269,"(41.895513392, -87.710742689)"
10838751,JA141421,02-04-2017 12:00,021XX N LECLAIRE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2522,25,31,19,7,1142040,1913766,2017,03/23/2017 03:51:37 PM,41.91943676,-87.75355521,"(41.919436758, -87.753555209)"
10838767,JA141219,02-04-2017 05:00,043XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1111,11,37,23,14,1147238,1906309,2017,02/14/2017 03:49:42 PM,41.89887597,-87.73464808,"(41.89887597, -87.73464808)"
10838768,JA141413,02-04-2017 11:00,052XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1522,15,29,25,18,1141177,1899516,2017,02/14/2017 03:49:42 PM,41.88034905,-87.75707771,"(41.880349054, -87.757077713)"
10838770,JA141419,02-04-2017 12:01,046XX S HALSTED ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,DEPARTMENT STORE,FALSE,FALSE,925,9,11,61,10,1171750,1874054,2017,02/14/2017 03:49:42 PM,41.809861,-87.64556572,"(41.809860998, -87.645565723)"
10838772,JA141368,02-04-2017 01:58,042XX N MARINE DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1915,19,46,3,26,1170986,1928779,2017,02/14/2017 03:49:42 PM,41.96004678,-87.64676205,"(41.960046783, -87.646762046)"
10838774,JA141422,02-04-2017 11:44,051XX S WOOD ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,932,9,16,61,26,1165217,1870594,2017,02/14/2017 03:49:42 PM,41.80050732,-87.6696258,"(41.800507322, -87.669625803)"
10838777,JA141450,02-04-2017 12:21,011XX W 18TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1235,12,25,31,26,1169317,1891574,2017,02/14/2017 03:49:42 PM,41.85799062,-87.65398137,"(41.857990623, -87.653981373)"
10838778,JA141432,02-04-2017 11:35,049XX W HUBBARD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1143453,1902561,2017,02/14/2017 03:49:42 PM,41.88866266,-87.74864419,"(41.888662662, -87.748644193)"
10838781,JA141287,02-04-2017 00:01,043XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,925,9,11,61,14,1172922,1875965,2017,02/14/2017 03:49:42 PM,41.81507915,-87.64121057,"(41.81507915, -87.641210567)"
10838785,JA141189,02-04-2017 06:15,012XX S KEELER AVE,650,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,1011,10,24,29,5,1148576,1894154,2017,02/14/2017 03:49:42 PM,41.86549556,-87.73004746,"(41.865495558, -87.730047459)"
10838786,JA141364,02-04-2017 11:28,016XX N LATROBE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2532,25,37,25,08A,1141151,1910370,2017,02/14/2017 03:49:42 PM,41.91013421,-87.75690542,"(41.910134206, -87.75690542)"
10838787,JA141397,02-04-2017 11:50,065XX S KARLOV AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,833,8,13,65,08A,1150160,1861000,2017,02/14/2017 03:49:42 PM,41.77448567,-87.72509404,"(41.774485665, -87.72509404)"
10838788,JA141459,02-04-2017 11:15,010XX E 133RD ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,533,5,9,54,6,1185874,1817276,2017,02/14/2017 03:49:42 PM,41.65373416,-87.59554666,"(41.653734156, -87.595546657)"
